dataset,sample_id,service,locale,duration_s,reference,hypothesis,wer,sentence_error,ins,del,sub,ref_len,first_latency_ms,lbl_ms,upl_ms,upl_self_ms,upl_anchor,speech_start_s,speech_end_s,boundary_fix_action,first_word_start_s,last_word_end_s,vad_truncated_s,error
nb-NO_DT4,1l_nb-NO_male-DT4/079.Juster ringetonevolum til 5 nivåer.wav,fast_mai_1,nb-NO,4.44,Juster ringetonevolum til 5 nivåer,"Hvis det er ringetone, vil den ligge over.",1.6,1,3,0,5,5,4369.3,469.0,999.4,499.4,realtime,1.77,3.37,trim_both,,,3.87,
nb-NO_DT4,1l_nb-NO_male-DT4/079.Juster ringetonevolum til 5 nivåer.wav,fast_default,nb-NO,4.44,Juster ringetonevolum til 5 nivåer,Det er et rigg i frynet.,1.2,1,1,0,5,5,4547.4,647.1,1177.5,1267.5,realtime,1.77,3.37,trim_both,,,3.87,
nb-NO_DT4,1l_nb-NO_male-DT4/079.Juster ringetonevolum til 5 nivåer.wav,whisper_v3,nb-NO,4.44,Juster ringetonevolum til 5 nivåer,Det er et rigg i frynet.,1.2,1,1,0,5,5,4522.1,621.9,1152.0,1242.0,realtime,1.77,3.37,trim_both,,,3.87,
nb-NO_DT4,1r_nb-NO_male-DT4/114.Endre ruteinnstilling til intelligent anbefaling.wav,realtime,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,Enten med ruteinnstilling til intelligent anbefaler.,0.6,1,1,0,2,5,903.3,-30.5,860.0,860.0,realtime,1.48,3.3,trim_both,1.19,3.81,,
nb-NO_DT4,1r_nb-NO_male-DT4/114.Endre ruteinnstilling til intelligent anbefaling.wav,fast_mai_1,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,Endre ruteinnstilling til intelligent anbefaling.,0.0,0,0,0,0,5,4234.0,433.5,934.1,434.1,realtime,1.48,3.3,trim_both,,,3.8,
nb-NO_DT4,1r_nb-NO_male-DT4/114.Endre ruteinnstilling til intelligent anbefaling.wav,fast_default,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,Endre ruteinnstilling til intelligent anbefaling.,0.0,0,0,0,0,5,4412.7,612.5,1112.7,572.7,realtime,1.48,3.3,trim_both,,,3.8,
nb-NO_DT4,1r_nb-NO_male-DT4/114.Endre ruteinnstilling til intelligent anbefaling.wav,whisper_v3,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,Endre ruteinnstilling til intelligent anbefaling.,0.0,0,0,0,0,5,4465.1,664.6,1165.3,625.3,realtime,1.48,3.3,trim_both,,,3.8,
nb-NO_DT4,1l_nb-NO_female-DT4/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,realtime,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert,Ser automatisk opplåsing av dørene når bilen er parkert.,0.1111,1,0,0,1,9,1175.8,495.6,1256.3,1256.3,realtime,1.44,5.04,none,1.44,5.04,,
nb-NO_DT4,1l_nb-NO_female-DT4/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,whisper_v3,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert,Ser automatisk opp låsing av dørene når bilen er parkert.,0.3333,1,1,0,2,9,6273.8,673.4,1234.0,1394.0,realtime,1.44,5.04,none,,,5.54,
nb-NO_DT4,1l_nb-NO_female-DT4/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_default,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert,Ser automatisk opp låsing av dørene når bilen er parkert.,0.3333,1,1,0,2,9,6290.3,690.3,1250.5,1410.5,realtime,1.44,5.04,none,,,5.54,
nb-NO_DT4,1l_nb-NO_female-DT4/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_mai_1,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert,Accepter automatisk opp-låsing av dørene når bilen er parkert.,0.3333,1,1,0,2,9,6354.9,754.7,1315.1,815.1,realtime,1.44,5.04,none,,,5.54,
nb-NO_DT4,1r_nb-NO_male-DT4/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,realtime,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,Aktiver automatisk oppblåsing av dørene når bilen er parkert.,0.1111,1,0,0,1,9,1512.9,611.4,1373.8,1373.8,realtime,1.19,4.44,none,1.19,4.44,,
nb-NO_DT4,1r_nb-NO_male-DT4/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_mai_1,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,Aktiver automatisk opplåsing av dørene når bilen er parkert.,0.0,0,0,0,0,9,5503.8,503.5,1063.9,563.9,realtime,1.19,4.44,none,,,4.94,
nb-NO_DT4,1r_nb-NO_male-DT4/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_default,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,Aktiver automatisk oppblåsing av dørene når bilen er parkert.,0.1111,1,0,0,1,9,5648.5,647.5,1208.1,1248.1,realtime,1.19,4.44,none,,,4.94,
nb-NO_DT4,1r_nb-NO_male-DT4/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,whisper_v3,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,Aktiver automatisk oppblåsing av dørene når bilen er parkert.,0.1111,1,0,0,1,9,5736.1,736.0,1296.3,1336.3,realtime,1.19,4.44,none,,,4.94,
nb-NO_DT4,1r_nb-NO_male-DT4/008.Synkroniser temperaturer.wav,realtime,nb-NO,3.7,Synkroniser temperaturer,Ser temperaturer.,0.5,1,0,0,1,2,1566.2,83.2,903.5,903.5,realtime,1.71,2.88,none,1.71,2.88,,
nb-NO_DT4,1r_nb-NO_male-DT4/008.Synkroniser temperaturer.wav,fast_mai_1,nb-NO,3.7,Synkroniser temperaturer,og vi ser temperaturer.,1.5,1,2,0,1,2,3864.0,463.6,984.0,484.0,realtime,1.71,2.88,none,,,3.38,
nb-NO_DT4,1r_nb-NO_male-DT4/008.Synkroniser temperaturer.wav,whisper_v3,nb-NO,3.7,Synkroniser temperaturer,Synkronisert temperaturer.,0.5,1,0,0,1,2,3973.1,573.0,1093.2,1093.2,realtime,1.71,2.88,none,,,3.38,
nb-NO_DT4,1r_nb-NO_male-DT4/008.Synkroniser temperaturer.wav,fast_default,nb-NO,3.7,Synkroniser temperaturer,Synkronisert temperaturer.,0.5,1,0,0,1,2,4036.4,636.2,1156.4,1156.4,realtime,1.71,2.88,none,,,3.38,
nb-NO_DT4,1l_nb-NO_male-DT4/136.Spill av 100 7 FM.wav,realtime,nb-NO,3.68,Spill av 100 7 FM,Spill av 107 FN.,0.6,1,0,1,2,5,1088.5,394.4,1135.0,1135.0,realtime,1.22,2.79,trim_last,1.22,2.96,,
nb-NO_DT4,1l_nb-NO_male-DT4/136.Spill av 100 7 FM.wav,fast_mai_1,nb-NO,3.68,Spill av 100 7 FM,Spill av 107 FM.,0.4,1,0,1,1,5,3739.0,438.9,949.3,449.3,realtime,1.22,2.79,trim_last,,,3.29,
nb-NO_DT4,1l_nb-NO_male-DT4/136.Spill av 100 7 FM.wav,whisper_v3,nb-NO,3.68,Spill av 100 7 FM,Spill av 107 f. n.,0.6,1,0,0,3,5,3886.1,586.1,1096.3,926.3,realtime,1.22,2.79,trim_last,,,3.29,
nb-NO_DT4,1l_nb-NO_male-DT4/136.Spill av 100 7 FM.wav,fast_default,nb-NO,3.68,Spill av 100 7 FM,Spill av 107 f. n.,0.6,1,0,0,3,5,3923.7,623.4,1133.9,963.9,realtime,1.22,2.79,trim_last,,,3.29,
nb-NO_DT4,1l_nb-NO_male-DT4/060.Slå på automatisk parkering.wav,realtime,nb-NO,3.85,Slå på automatisk parkering,Slå på automatisk parkering?,0.0,0,0,0,0,4,1062.6,501.5,1212.4,1212.4,realtime,1.15,3.19,none,1.15,3.19,,
nb-NO_DT4,1l_nb-NO_male-DT4/060.Slå på automatisk parkering.wav,fast_mai_1,nb-NO,3.85,Slå på automatisk parkering,Slå på automatisk parkering.,0.0,0,0,0,0,4,4148.4,448.1,958.7,458.7,realtime,1.15,3.19,none,,,3.69,
nb-NO_DT4,1l_nb-NO_male-DT4/060.Slå på automatisk parkering.wav,whisper_v3,nb-NO,3.85,Slå på automatisk parkering,Slå på automatisk parkering?,0.0,0,0,0,0,4,4284.1,583.4,1094.3,1164.3,realtime,1.15,3.19,none,,,3.69,
nb-NO_DT4,1l_nb-NO_male-DT4/060.Slå på automatisk parkering.wav,fast_default,nb-NO,3.85,Slå på automatisk parkering,Slå på automatisk parkering?,0.0,0,0,0,0,4,4290.1,589.9,1100.1,1170.1,realtime,1.15,3.19,none,,,3.69,
nb-NO_DT4,2r_nb-NO_male-DT4/067.Jeg vil åpne systeminnstillingene.wav,realtime,nb-NO,4.02,Jeg vil åpne systeminnstillingene,Jeg vil og systemer plasseringen.,0.75,1,1,0,2,4,971.7,96.8,967.9,967.9,realtime,1.23,2.49,trim_last,1.23,3.23,,
nb-NO_DT4,2r_nb-NO_male-DT4/067.Jeg vil åpne systeminnstillingene.wav,fast_mai_1,nb-NO,4.02,Jeg vil åpne systeminnstillingene,Jeg vil love systemforsterkningen.,0.5,1,0,0,2,4,3442.3,441.9,952.5,452.5,realtime,1.23,2.49,trim_last,,,2.99,
nb-NO_DT4,2r_nb-NO_male-DT4/067.Jeg vil åpne systeminnstillingene.wav,fast_default,nb-NO,4.02,Jeg vil åpne systeminnstillingene,Jeg vil jo gå systemet innstillingen.,1.0,1,2,0,2,4,3641.2,640.7,1151.3,681.3,realtime,1.23,2.49,trim_last,,,2.99,
nb-NO_DT4,2r_nb-NO_male-DT4/067.Jeg vil åpne systeminnstillingene.wav,whisper_v3,nb-NO,4.02,Jeg vil åpne systeminnstillingene,Jeg vil jo gå systemet innstillingen.,1.0,1,2,0,2,4,3648.5,647.9,1158.7,688.7,realtime,1.23,2.49,trim_last,,,2.99,
nb-NO_DT4,1l_nb-NO_male-DT4/029.Åpne seteinntillingssiden.wav,realtime,nb-NO,3.68,Åpne seteinntillingssiden,Åpne c til tilleggssider.,1.5,1,2,0,1,2,1434.1,54.0,935.0,935.0,realtime,1.26,2.25,trim_last,1.26,2.82,,
nb-NO_DT4,1l_nb-NO_male-DT4/029.Åpne seteinntillingssiden.wav,whisper_v3,nb-NO,3.68,Åpne seteinntillingssiden,Med c. t. utstillingssiden.,2.0,1,2,0,2,2,3364.8,564.7,1115.1,565.1,realtime,1.26,2.25,trim_last,,,2.75,
nb-NO_DT4,1l_nb-NO_male-DT4/029.Åpne seteinntillingssiden.wav,fast_mai_1,nb-NO,3.68,Åpne seteinntillingssiden,Og med seertall til innsiden.,2.5,1,3,0,2,2,3375.5,575.3,1125.7,625.7,realtime,1.26,2.25,trim_last,,,2.75,
nb-NO_DT4,1l_nb-NO_male-DT4/029.Åpne seteinntillingssiden.wav,fast_default,nb-NO,3.68,Åpne seteinntillingssiden,Med c. t. utstillingssiden.,2.0,1,2,0,2,2,3422.5,622.2,1172.6,622.6,realtime,1.26,2.25,trim_last,,,2.75,
nb-NO_DT4,2l_nb-NO_male-DT4/115.Velg korteste avstand.wav,realtime,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,1017.3,-28.6,901.6,901.6,realtime,1.18,2.67,none,1.18,2.67,,
nb-NO_DT4,2l_nb-NO_male-DT4/115.Velg korteste avstand.wav,fast_mai_1,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3556.1,355.6,886.1,386.1,realtime,1.18,2.67,none,,,3.17,
nb-NO_DT4,2l_nb-NO_male-DT4/115.Velg korteste avstand.wav,fast_default,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3809.9,609.4,1139.9,1169.9,realtime,1.18,2.67,none,,,3.17,
nb-NO_DT4,2l_nb-NO_male-DT4/115.Velg korteste avstand.wav,whisper_v3,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3976.5,776.3,1306.6,1336.6,realtime,1.18,2.67,none,,,3.17,
nb-NO_DT4,1l_nb-NO_female-DT4/066.Åpne visningen for energiforbrukskurven.wav,realtime,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Det er tingen for energiforbruk spurven.,1.25,1,2,0,3,4,949.0,69.0,909.2,909.2,realtime,1.52,3.04,trim_both,1.35,3.56,,
nb-NO_DT4,1l_nb-NO_female-DT4/066.Åpne visningen for energiforbrukskurven.wav,fast_mai_1,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Nå åpner visningen for energiforbrukskurven.,0.5,1,1,0,1,4,4013.5,413.3,973.7,473.7,realtime,1.52,3.04,trim_both,,,3.54,
nb-NO_DT4,1l_nb-NO_female-DT4/066.Åpne visningen for energiforbrukskurven.wav,whisper_v3,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Den er visningen for energiforbruksperven.,0.75,1,1,0,2,4,4212.2,612.0,1172.2,692.2,realtime,1.52,3.04,trim_both,,,3.54,
nb-NO_DT4,1l_nb-NO_female-DT4/066.Åpne visningen for energiforbrukskurven.wav,fast_default,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Den er visningen for energiforbruksperven.,0.75,1,1,0,2,4,4241.1,640.9,1201.2,721.2,realtime,1.52,3.04,trim_both,,,3.54,
nb-NO_DT4,1l_nb-NO_female-DT4/062.Slå på varsling for kollisjon bak.wav,realtime,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjon bak.,0.0,0,0,0,0,6,1042.8,90.2,900.7,900.7,realtime,1.06,3.39,none,1.06,3.39,,
nb-NO_DT4,1l_nb-NO_female-DT4/062.Slå på varsling for kollisjon bak.wav,fast_mai_1,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjon bak.,0.0,0,0,0,0,6,4486.9,586.8,1097.1,597.1,realtime,1.06,3.39,none,,,3.89,
nb-NO_DT4,1l_nb-NO_female-DT4/062.Slå på varsling for kollisjon bak.wav,fast_default,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjonen bak.,0.1667,1,0,0,1,6,4554.2,654.0,1164.3,1194.3,realtime,1.06,3.39,none,,,3.89,
nb-NO_DT4,1l_nb-NO_female-DT4/062.Slå på varsling for kollisjon bak.wav,whisper_v3,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjonen bak.,0.1667,1,0,0,1,6,4563.6,666.5,1176.7,1206.7,realtime,1.06,3.39,none,,,3.89,
nb-NO_DT4,1l_nb-NO_male-DT4/042.Slå på smarte fjernlys.wav,realtime,nb-NO,3.65,Slå på smarte fjernlys,Slå på snappe fjernlys.,0.25,1,0,0,1,4,794.9,345.2,975.8,975.8,realtime,1.21,3.07,none,1.21,3.07,,
nb-NO_DT4,1l_nb-NO_male-DT4/042.Slå på smarte fjernlys.wav,fast_mai_1,nb-NO,3.65,Slå på smarte fjernlys,"Slå på ""Smake fjernlys"".",0.25,1,0,0,1,4,4046.3,446.4,976.5,476.5,realtime,1.21,3.07,none,,,3.57,
nb-NO_DT4,1l_nb-NO_male-DT4/042.Slå på smarte fjernlys.wav,fast_default,nb-NO,3.65,Slå på smarte fjernlys,Slå og smak fjern.,0.75,1,0,0,3,4,4236.9,636.4,1166.9,1516.9,realtime,1.21,3.07,none,,,3.57,
nb-NO_DT4,1l_nb-NO_male-DT4/042.Slå på smarte fjernlys.wav,whisper_v3,nb-NO,3.65,Slå på smarte fjernlys,Slå og smak fjern.,0.75,1,0,0,3,4,4187.0,586.9,1117.0,1467.0,realtime,1.21,3.07,none,,,3.57,
nb-NO_DT4,1r_nb-NO_female-DT4/148.Ignorer anrop.wav,realtime,nb-NO,3.2,Ignorer anrop,Eller angrep.,1.0,1,0,0,2,2,999.4,152.7,913.0,913.0,realtime,1.88,2.44,trim_first,1.6,2.44,,
nb-NO_DT4,1r_nb-NO_female-DT4/148.Ignorer anrop.wav,fast_mai_1,nb-NO,3.2,Ignorer anrop,og videre anrop.,1.0,1,1,0,1,2,3495.4,495.1,1055.4,555.4,realtime,1.88,2.44,trim_first,,,2.94,
nb-NO_DT4,1r_nb-NO_female-DT4/148.Ignorer anrop.wav,whisper_v3,nb-NO,3.2,Ignorer anrop,Dør anrop.,0.5,1,0,0,1,2,3545.7,545.5,1105.7,1225.7,realtime,1.88,2.44,trim_first,,,2.94,
nb-NO_DT4,1r_nb-NO_female-DT4/148.Ignorer anrop.wav,fast_default,nb-NO,3.2,Ignorer anrop,Dør anrop.,0.5,1,0,0,1,2,3591.7,591.5,1151.7,1271.7,realtime,1.88,2.44,trim_first,,,2.94,
nb-NO_DT4,2r_nb-NO_female-DT4/135.Spill radio.wav,realtime,nb-NO,3.02,Spill radio,Spill radio.,0.0,0,0,0,0,2,1021.1,-39.3,920.9,920.9,realtime,0.97,2.14,none,0.97,2.14,,
nb-NO_DT4,2r_nb-NO_female-DT4/135.Spill radio.wav,fast_mai_1,nb-NO,3.02,Spill radio,Spill radio.,0.0,0,0,0,0,2,3228.0,527.8,1088.2,588.2,realtime,0.97,2.14,none,,,2.64,
nb-NO_DT4,2r_nb-NO_female-DT4/135.Spill radio.wav,whisper_v3,nb-NO,3.02,Spill radio,Spil radio.,0.5,1,0,0,1,2,3245.9,545.6,1106.0,1166.0,realtime,0.97,2.14,none,,,2.64,
nb-NO_DT4,2r_nb-NO_female-DT4/135.Spill radio.wav,fast_default,nb-NO,3.02,Spill radio,Spil radio.,0.5,1,0,0,1,2,3299.5,599.3,1159.5,1219.5,realtime,0.97,2.14,none,,,2.64,
nb-NO_DT4,1r_nb-NO_male-DT4/027.Kan du flytte seteryggen helt fremover.wav,realtime,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Kan du få se?,0.6667,1,0,2,2,6,1004.4,-745.6,1344.8,1344.8,realtime,,,skip,1.11,2.21,,
nb-NO_DT4,1r_nb-NO_male-DT4/027.Kan du flytte seteryggen helt fremover.wav,fast_mai_1,nb-NO,4.24,Kan du flytte seteryggen helt fremover,,1.0,1,0,6,0,6,4812.8,512.7,572.9,572.9,self,,,skip,,,,
nb-NO_DT4,1r_nb-NO_male-DT4/027.Kan du flytte seteryggen helt fremover.wav,fast_default,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Kom.,1.0,1,0,5,1,6,4848.5,548.6,3168.8,3168.8,self,,,skip,,,,
nb-NO_DT4,1r_nb-NO_male-DT4/027.Kan du flytte seteryggen helt fremover.wav,whisper_v3,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Kom.,1.0,1,0,5,1,6,4909.9,609.9,3230.0,3230.0,self,,,skip,,,,
nb-NO_DT4,1l_nb-NO_female-DT4/055.Ta et bilde.wav,realtime,nb-NO,2.83,Ta et bilde,Og et bilde.,0.3333,1,0,0,1,3,873.9,273.9,1034.4,1034.4,realtime,1.32,2.14,none,1.32,2.14,,
nb-NO_DT4,1l_nb-NO_female-DT4/055.Ta et bilde.wav,fast_mai_1,nb-NO,2.83,Ta et bilde,Og et bilde.,0.3333,1,0,0,1,3,3178.3,477.6,1038.3,538.3,realtime,1.32,2.14,none,,,2.64,
nb-NO_DT4,1l_nb-NO_female-DT4/055.Ta et bilde.wav,fast_default,nb-NO,2.83,Ta et bilde,På et bilde.,0.3333,1,0,0,1,3,3257.5,557.4,1117.6,1177.6,realtime,1.32,2.14,none,,,2.64,
nb-NO_DT4,1l_nb-NO_female-DT4/055.Ta et bilde.wav,whisper_v3,nb-NO,2.83,Ta et bilde,På et bilde.,0.3333,1,0,0,1,3,3287.0,586.3,1147.0,1207.0,realtime,1.32,2.14,none,,,2.64,
nb-NO_DT4,2r_nb-NO_male-DT4/100.Vis kart.wav,realtime,nb-NO,2.78,Vis kart,,1.0,1,0,2,0,2,,,,,realtime,,,skip,,,,
nb-NO_DT4,2r_nb-NO_male-DT4/100.Vis kart.wav,fast_default,nb-NO,2.78,Vis kart,,1.0,1,0,2,0,2,3070.0,269.6,,,,,,skip,,,,
nb-NO_DT4,2r_nb-NO_male-DT4/100.Vis kart.wav,whisper_v3,nb-NO,2.78,Vis kart,,1.0,1,0,2,0,2,3070.8,273.1,,,,,,skip,,,,
nb-NO_DT4,2r_nb-NO_male-DT4/100.Vis kart.wav,fast_mai_1,nb-NO,2.78,Vis kart,,1.0,1,0,2,0,2,3296.5,496.2,517.6,517.6,self,,,skip,,,,
nb-NO_DT4,1r_nb-NO_female-DT4/108.gå til forrige side.wav,realtime,nb-NO,3.22,gå til forrige side,Mot forrige side.,0.5,1,0,1,1,4,1458.5,60.9,881.1,881.1,realtime,1.24,2.48,none,1.24,2.48,,
nb-NO_DT4,1r_nb-NO_female-DT4/108.gå til forrige side.wav,fast_mai_1,nb-NO,3.22,gå til forrige side,Gå til forrige side.,0.0,0,0,0,0,4,3444.6,444.7,964.8,464.8,realtime,1.24,2.48,none,,,2.98,
nb-NO_DT4,1r_nb-NO_female-DT4/108.gå til forrige side.wav,fast_default,nb-NO,3.22,gå til forrige side,Gå til forrige side.,0.0,0,0,0,0,4,3598.1,598.2,1118.4,1118.4,realtime,1.24,2.48,none,,,2.98,
nb-NO_DT4,1r_nb-NO_female-DT4/108.gå til forrige side.wav,whisper_v3,nb-NO,3.22,gå til forrige side,Gå til forrige side.,0.0,0,0,0,0,4,3588.1,587.9,1108.1,1108.1,realtime,1.24,2.48,none,,,2.98,
nb-NO_DT4,2l_nb-NO_male-DT4/110.Side fire.wav,realtime,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,1075.8,152.8,843.4,843.4,realtime,1.15,2.21,none,1.15,2.21,,
nb-NO_DT4,2l_nb-NO_male-DT4/110.Side fire.wav,fast_mai_1,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,3230.5,430.0,1020.4,520.4,realtime,1.15,2.21,none,,,2.71,
nb-NO_DT4,2l_nb-NO_male-DT4/110.Side fire.wav,whisper_v3,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,3329.5,529.0,1119.5,1249.5,realtime,1.15,2.21,none,,,2.71,
nb-NO_DT4,2l_nb-NO_male-DT4/110.Side fire.wav,fast_default,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,3368.9,568.5,1159.0,1289.0,realtime,1.15,2.21,none,,,2.71,
nb-NO_DT4,1r_nb-NO_male-DT4/002.slå av klimaanlegget foran.wav,realtime,nb-NO,3.92,slå av klimaanlegget foran,Slå av klimaanlegget foran.,0.0,0,0,0,0,4,890.4,-28.4,852.0,852.0,realtime,1.34,3.12,none,1.34,3.12,,
nb-NO_DT4,1r_nb-NO_male-DT4/002.slå av klimaanlegget foran.wav,fast_mai_1,nb-NO,3.92,slå av klimaanlegget foran,og av klimaanlegget foran.,0.25,1,0,0,1,4,4152.0,452.0,1032.1,532.1,realtime,1.34,3.12,none,,,3.62,
nb-NO_DT4,1r_nb-NO_male-DT4/002.slå av klimaanlegget foran.wav,fast_default,nb-NO,3.92,slå av klimaanlegget foran,Blå av klimaanlegget foran.,0.25,1,0,0,1,4,4267.5,566.9,1147.5,1227.5,realtime,1.34,3.12,none,,,3.62,
nb-NO_DT4,1r_nb-NO_male-DT4/002.slå av klimaanlegget foran.wav,whisper_v3,nb-NO,3.92,slå av klimaanlegget foran,Blå av klimaanlegget foran.,0.25,1,0,0,1,4,4338.7,638.3,1218.7,1298.7,realtime,1.34,3.12,none,,,3.62,
nb-NO_DT4,2r_nb-NO_female-DT4/020.Øk temperaturen på førersetets setevarme litt.wav,realtime,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Økt temperaturen på førersetet. Setevarme litt.,0.3333,1,0,0,2,6,913.0,-126.1,894.1,894.1,realtime,0.99,3.78,none,0.99,3.78,,
nb-NO_DT4,2r_nb-NO_female-DT4/020.Øk temperaturen på førersetets setevarme litt.wav,fast_mai_1,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Øk temperaturen på førersetets setevarme litt.,0.0,0,0,0,0,6,4731.5,431.5,951.6,452.6,realtime,0.99,3.78,none,,,4.28,
nb-NO_DT4,2r_nb-NO_female-DT4/020.Øk temperaturen på førersetets setevarme litt.wav,fast_default,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Øk temperaturen på førerklippets seterverve litt.,0.3333,1,0,0,2,6,4933.3,632.9,1153.3,1093.3,realtime,0.99,3.78,none,,,4.28,
nb-NO_DT4,2r_nb-NO_female-DT4/020.Øk temperaturen på førersetets setevarme litt.wav,whisper_v3,nb-NO,4.72,Øk temperaturen på førersetets setevarme litt,Øk temperaturen på førerklippets seterverve litt.,0.3333,1,0,0,2,6,4969.8,669.4,1189.9,1129.9,realtime,0.99,3.78,none,,,4.28,
nb-NO_DT4,1r_nb-NO_male-DT4/120.Legg til Starbucks som et veipunkt.wav,realtime,nb-NO,4.08,Legg til Starbucks som et veipunkt,Starbucks som et verktøy.,0.5,1,0,2,1,6,1540.7,-129.4,900.8,900.8,realtime,1.66,3.07,none,1.66,3.07,,
nb-NO_DT4,1r_nb-NO_male-DT4/120.Legg til Starbucks som et veipunkt.wav,fast_mai_1,nb-NO,4.08,Legg til Starbucks som et veipunkt,Let den i Starbucks som et varig punkt.,0.8333,1,2,0,3,6,4019.1,422.5,952.7,452.7,realtime,1.66,3.07,none,,,3.57,
nb-NO_DT4,1r_nb-NO_male-DT4/120.Legg til Starbucks som et veipunkt.wav,whisper_v3,nb-NO,4.08,Legg til Starbucks som et veipunkt,Lett starbucks som et.,0.5,1,0,2,1,6,4184.5,584.2,1114.6,1224.6,realtime,1.66,3.07,none,,,3.57,
nb-NO_DT4,1r_nb-NO_male-DT4/120.Legg til Starbucks som et veipunkt.wav,fast_default,nb-NO,4.08,Legg til Starbucks som et veipunkt,Lett starbucks som et.,0.5,1,0,2,1,6,4227.0,626.7,1157.1,1267.1,realtime,1.66,3.07,none,,,3.57,
nb-NO_DT4,1l_nb-NO_female-DT4/014.Slå på ekstern sirkulasjon.wav,realtime,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sirkulasjon.,0.0,0,0,0,0,4,1028.2,75.5,865.8,865.8,realtime,1.07,3.01,none,1.07,3.01,,
nb-NO_DT4,1l_nb-NO_female-DT4/014.Slå på ekstern sirkulasjon.wav,fast_mai_1,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sirkulasjon.,0.0,0,0,0,0,4,4021.7,421.4,1011.8,511.8,realtime,1.07,3.01,none,,,3.51,
nb-NO_DT4,1l_nb-NO_female-DT4/014.Slå på ekstern sirkulasjon.wav,whisper_v3,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sirkulasjon.,0.0,0,0,0,0,4,4190.8,590.3,1180.8,1150.8,realtime,1.07,3.01,none,,,3.51,
nb-NO_DT4,1l_nb-NO_female-DT4/014.Slå på ekstern sirkulasjon.wav,fast_default,nb-NO,3.8,Slå på ekstern sirkulasjon,Slå på ekstern sirkulasjon.,0.0,0,0,0,0,4,4272.4,672.1,1262.4,1232.4,realtime,1.07,3.01,none,,,3.51,
nb-NO_DT4,1r_nb-NO_female-DT4/027.Kan du flytte seteryggen helt fremover.wav,realtime,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Kan.,0.8333,1,0,5,0,6,991.8,-367.1,2413.5,2413.5,realtime,,,skip,1.11,1.52,,
nb-NO_DT4,1r_nb-NO_female-DT4/027.Kan du flytte seteryggen helt fremover.wav,fast_mai_1,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Kan du fortsette å spille eller endre?,0.8333,1,1,0,4,6,4817.1,517.0,527.2,527.2,self,,,skip,,,,
